sigma,label
32.318,0
29.867,0
36.947,0
26.993,0
28.904,0
32.273,0
32.824,0
22.318,0
34.781,0
29.719,0
36.131,0
28.838,0
30.338,0
28.477,0
32.254,0
24.973,0
24.66,0
36.362,0
31.199,0
33.984,0
33.688,0
36.881,0
24.445,0
32.424,0
31.675,0
27.183,0
12.45,0
24.458,0
34.568,0
23.59,0
29.139,0
35.743,0
32.946,0
32.794,0
33.988,0
32.008,0
28.748,0
35.6,0
30.917,0
36.427,0
36.473,0
32.737,0
28.775,0
34.06,0
35.488,0
33.894,0
35.315,0
35.1,0
36.569,0
36.922,0
30.106,0
34.635,0
26.24,0
25.984,0
29.082,0
32.324,0
36.027,0
33.88,0
31.773,0
35.581,0
32.795,0
32.421,0
31.569,0
31.368,0
30.205,0
25.003,0
19.073,0
33.834,0
36.979,0
26.534,0
34.146,0
36.476,0
34.342,0
30.6,0
28.419,0
34.808,0
34.811,0
35.514,0
32.261,0
32.636,0
31.628,0
30.314,0
30.463,0
32.073,0
32.023,0
29.035,0
36.9,0
34.274,0
36.555,0
35.41,0
24.353,0
28.576,0
32.842,0
32.615,0
32.793,0
35.386,0
34.606,0
32.748,0
31.995,0
25.651,0
29.312,0
35.433,0
28.73,0
32.345,0
35.696,0
26.321,0
26.087,0
27.204,0
31.458,0
33.078,0
29.23,0
28.95,0
30.695,0
33.703,0
33.544,0
27.004,0
32.704,0
31.878,0
31.293,0
36.787,0
32.963,0
35.341,0
36.588,0
32.864,0
23.578,0
36.617,0
26.591,0
31.414,0
35.985,0
28.82,0
30.292,0
31.867,0
25.462,0
33.878,0
34.955,0
36.531,0
35.459,0
32.381,0
31.949,0
36.835,0
26.878,0
32.626,0
32.008,0
31.856,0
23.065,0
25.947,0
34.502,0
33.549,0
35.284,0
35.767,0
35.491,0
32.06,0
31.301,0
36.073,0
26.252,0
24.868,0
32.077,0
34.519,0
27.814,0
36.683,0
36.599,0
28.987,0
30.014,0
34.511,0
30.377,0
30.145,0
35.325,0
34.683,0
36.194,0
34.233,0
29.618,0
34.651,0
33.57,0
34.397,0
36.878,0
35.456,0
19.923,0
35.742,0
31.187,0
35.693,0
30.313,0
29.389,0
35.452,0
26.796,0
35.647,0
36.13,0
32.803,0
32.393,0
31.601,0
34.543,0
35.495,0
24.4,0
33.136,0
32.889,0
32.817,0
30.389,0
28.906,0
22.846,0
35.731,0
36.286,0
34.831,0
28.485,0
33.923,0
33.797,0
33.024,0
35.914,0
33.942,0
36.11,0
33.979,0
34.547,0
29.688,0
34.092,0
23.975,0
29.822,0
34.826,0
35.565,0
35.749,0
32.141,0
31.778,0
34.516,0
34.349,0
33.069,0
36.745,0
33.694,0
36.133,0
33.667,0
33.413,0
31.085,0
32.349,0
34.681,0
34.326,0
31.558,0
35.827,0
30.887,0
28.053,0
33.278,0
35.44,0
27.656,0
30.728,0
29.015,0
32.188,0
35.848,0
36.613,0
21.548,0
36.935,0
36.459,0
36.826,0
25.739,0
31.594,0
29.616,0
33.489,0
24.607,0
33.967,0
27.606,0
34.344,0
32.62,0
24.958,0
28.967,0
32.447,0
35.483,0
32.851,0
22.567,0
34.934,0
36.392,0
34.156,0
32.779,0
31.939,0
35.549,0
20.71,0
34.452,0
29.197,0
31.975,0
29.951,0
34.912,0
31.488,0
35.226,0
36.11,0
36.481,0
23.397,0
34.123,0
33.179,0
29.655,0
36.81,0
34.617,0
24.349,0
34.046,0
29.825,0
23.613,0
32.975,0
25.523,0
31.588,0
30.52,0
29.814,0
26.131,0
34.478,0
32.946,0
34.196,0
30.774,0
24.414,0
27.301,0
33.486,0
28.662,0
27.219,0
31.048,0
32.783,0
35.629,0
27.896,0
29.784,0
31.896,0
36.026,0
35.836,0
34.482,0
20.86,0
29.152,0
35.037,0
33.812,0
23.84,0
27.958,0
33.644,0
34.585,0
34.404,0
29.808,0
31.177,0
32.321,0
36.218,0
35.637,0
30.052,0
32.088,0
30.54,0
34.637,0
27.801,0
35.512,0
31.276,0
34.628,0
36.257,0
32.995,0
35.453,0
35.55,0
31.752,0
32.619,0
36.072,0
30.26,0
27.516,0
36.739,0
33.07,0
34.025,0
35.0,0
36.927,0
32.27,0
34.462,0
33.023,0
33.135,0
25.106,0
31.224,0
31.138,0
23.82,0
27.677,0
34.192,0
33.512,0
36.6,0
32.777,0
31.511,0
36.447,0
36.315,0
27.974,0
31.274,0
33.984,0
34.649,0
23.258,0
25.683,0
35.876,0
26.247,0
28.725,0
16.918,0
28.57,0
31.539,0
35.166,0
27.055,0
33.358,0
35.912,0
34.91,0
35.195,0
24.991,0
24.092,0
19.981,0
33.195,0
36.312,0
33.45,0
25.692,0
32.957,0
36.669,0
27.736,0
36.003,0
25.95,0
32.237,0
34.03,0
26.27,0
34.197,0
36.422,0
35.738,0
33.594,0
27.681,0
36.639,0
30.957,0
31.315,0
30.079,0
27.672,0
30.338,0
35.165,0
33.698,0
34.405,0
26.953,0
31.526,0
30.777,0
31.928,0
33.311,0
30.755,0
30.454,0
36.65,0
34.165,0
30.995,0
34.588,0
30.553,0
26.1,0
32.224,0
30.588,0
36.696,0
26.423,0
33.052,0
33.491,0
27.53,0
21.651,0
36.948,0
29.532,0
31.227,0
33.236,0
30.421,0
34.847,0
29.885,0
33.186,0
35.194,0
29.059,0
27.487,0
29.253,0
32.97,0
25.233,0
34.379,0
33.983,0
36.324,0
34.593,0
23.624,0
30.327,0
31.454,0
30.712,0
33.437,0
28.86,0
32.932,0
24.634,0
36.808,0
21.003,0
33.609,0
34.327,0
31.672,0
28.802,0
33.701,0
24.945,0
30.204,0
27.507,0
26.918,0
34.908,0
36.575,0
31.735,0
34.904,0
30.162,0
33.667,0
32.444,0
35.299,0
31.496,0
31.014,0
34.522,0
27.578,0
35.697,0
31.499,0
34.25,0
32.902,0
28.211,0
19.056,0
36.102,0
35.297,0
33.67,0
23.439,0
31.088,0
36.941,0
33.599,0
32.728,0
16.809,0
30.828,0
32.66,0
35.054,0
24.266,0
32.437,0
33.219,0
27.08,0
33.008,0
32.441,0
36.511,0
35.806,0
32.722,0
36.452,0
22.287,0
33.362,0
33.053,0
25.191,0
26.686,0
35.481,0
28.279,0
36.813,0
35.868,0
36.975,0
21.565,0
31.087,0
35.954,0
34.476,0
22.925,0
34.606,0
36.025,0
34.041,0
32.833,0
35.423,0
35.343,0
32.705,0
24.327,0
35.474,0
36.548,0
32.723,0
30.678,0
30.653,0
24.694,0
18.95,0
36.48,0
27.513,0
32.073,0
30.744,0
35.107,0
29.159,0
32.155,0
36.934,0
35.863,0
33.956,0
30.695,0
29.546,0
25.126,0
32.015,0
34.22,0
30.897,0
27.738,0
33.125,0
26.338,0
32.867,0
31.71,0
34.072,0
32.29,0
26.915,0
36.584,0
35.373,0
30.965,0
29.559,0
25.945,0
28.862,0
31.87,0
30.558,0
33.677,0
36.67,0
30.556,0
34.508,0
35.371,0
31.981,0
28.881,0
35.624,0
32.175,0
33.084,0
31.344,0
34.726,0
24.554,0
34.98,0
17.188,0
28.866,0
28.591,0
27.919,0
33.045,0
34.652,0
20.49,0
36.258,0
33.034,0
27.704,0
34.141,0
34.723,0
24.997,0
23.878,0
30.726,0
34.79,0
35.999,0
30.157,0
22.042,0
27.264,0
31.559,0
27.036,0
32.74,0
35.426,0
27.085,0
24.76,0
25.383,0
25.768,0
36.569,0
34.959,0
31.78,0
33.53,0
30.693,0
36.206,0
35.179,0
33.094,0
34.858,0
31.861,0
32.544,0
33.712,0
31.657,0
35.064,0
27.149,0
35.985,0
36.593,0
33.228,0
36.292,0
26.771,0
29.596,0
33.838,0
26.583,0
32.737,0
36.938,0
31.048,0
30.64,0
33.408,0
35.479,0
29.425,0
36.513,0
32.284,0
28.112,0
24.299,0
35.555,0
28.075,0
36.928,0
31.973,0
36.293,0
32.999,0
32.637,0
35.603,0
36.433,0
33.545,0
33.049,0
27.309,0
34.88,0
30.203,0
36.036,0
33.303,0
34.643,0
36.544,0
36.054,0
21.029,0
36.999,0
36.641,0
29.291,0
18.681,0
33.484,0
32.902,0
23.839,0
36.409,0
35.802,0
27.586,0
26.685,0
36.11,0
28.022,0
32.812,0
36.475,0
35.002,0
36.037,0
29.632,0
34.935,0
36.554,0
32.712,0
25.87,0
31.274,0
36.696,0
34.748,0
31.607,0
31.652,0
21.774,0
21.405,0
31.683,0
26.15,0
28.585,0
31.606,0
24.115,0
31.885,0
30.713,0
32.333,0
35.77,0
22.524,0
36.485,0
28.156,0
36.981,0
26.61,0
31.512,0
35.644,0
27.578,0
30.645,0
29.512,0
34.244,0
23.936,0
30.907,0
35.268,0
29.873,0
30.594,0
27.345,0
33.646,0
35.902,0
36.208,0
31.516,0
33.96,0
29.311,0
35.825,0
27.644,0
32.624,0
34.837,0
36.387,0
31.473,0
25.847,0
35.777,0
22.486,0
32.131,0
31.402,0
35.388,0
24.231,0
34.079,0
34.307,0
29.22,0
36.705,0
34.91,0
28.195,0
30.003,0
30.339,0
29.806,0
34.451,0
21.609,0
35.311,0
32.678,0
35.847,0
26.573,0
35.983,0
33.239,0
32.653,0
30.666,0
28.013,0
35.956,0
28.783,0
35.479,0
27.039,0
19.699,0
35.306,0
28.185,0
36.977,0
30.749,0
28.758,0
28.324,0
26.778,0
35.644,0
34.78,0
34.459,0
33.791,0
30.785,0
30.991,0
27.776,0
34.006,0
34.914,0
35.379,0
33.136,0
30.859,0
33.635,0
26.381,0
35.078,0
36.646,0
33.477,0
33.859,0
31.062,0
30.628,0
34.305,0
33.819,0
36.021,0
34.861,0
35.425,0
35.378,0
32.75,0
31.646,0
36.455,0
26.451,0
32.258,0
35.823,0
17.626,0
35.515,0
25.321,0
36.699,0
28.13,0
34.599,0
34.739,0
25.429,0
25.814,0
26.011,0
36.629,0
30.328,0
26.412,0
36.563,0
29.937,0
30.41,0
29.822,0
29.478,0
35.52,0
34.092,0
27.817,0
28.102,0
33.37,0
32.617,0
35.57,0
34.961,0
22.435,0
35.317,0
34.039,0
29.95,0
36.357,0
34.621,0
32.421,0
36.437,0
31.303,0
36.17,0
36.201,0
30.25,0
31.293,0
28.14,0
36.367,0
36.213,0
33.599,0
36.613,0
27.988,0
23.654,0
34.502,0
33.152,0
32.079,0
34.377,0
29.321,0
35.93,0
35.227,0
32.874,0
31.208,0
23.852,0
33.998,0
35.334,0
30.1,0
32.184,0
23.426,0
34.18,0
35.243,0
24.578,0
30.735,0
20.846,0
35.541,0
28.781,0
36.752,0
31.497,0
29.29,0
34.36,0
28.4,0
34.545,0
35.783,0
36.454,0
30.729,0
35.038,0
29.643,0
34.851,0
28.187,0
31.8,0
35.631,0
33.856,0
33.17,0
32.827,0
18.844,0
22.094,0
35.137,0
36.897,0
24.43,0
32.31,0
36.074,0
32.107,0
26.32,0
36.009,0
32.33,0
23.023,0
27.426,0
26.751,0
32.589,0
30.108,0
24.841,0
36.608,0
34.531,0
30.907,0
36.904,0
35.84,0
26.625,0
35.555,0
36.947,0
36.297,0
34.42,0
29.741,0
33.557,0
35.128,0
36.63,0
32.827,0
25.383,0
25.875,0
32.708,0
31.054,0
29.368,0
35.582,0
27.054,0
34.943,0
35.991,0
32.346,0
31.641,0
36.218,0
31.955,0
35.091,0
33.597,0
29.572,0
35.452,0
33.988,0
31.824,0
36.984,0
32.378,0
32.532,0
24.914,0
32.383,0
36.227,0
36.093,0
32.212,0
33.427,0
21.02,0
31.935,0
34.381,0
31.93,0
33.079,0
31.213,0
34.35,0
27.635,0
23.627,0
33.598,0
31.64,0
28.491,0
22.285,0
36.684,0
35.075,0
35.089,0
26.128,0
35.343,0
21.457,0
34.126,0
30.031,0
34.596,0
34.168,0
35.28,0
32.254,0
34.112,0
26.363,0
31.224,0
29.24,0
27.516,0
36.633,0
30.644,0
33.861,0
31.421,0
36.197,0
36.357,0
30.599,0
35.626,0
32.699,0
34.594,0
31.667,0
33.079,0
22.17,0
33.24,0
35.555,0
31.234,0
33.586,0
21.915,0
25.376,0
35.872,0
30.919,0
22.612,0
32.437,0
31.029,0
36.425,0
34.629,0
33.262,0
35.753,0
34.269,0
36.158,0
17.125,0
35.358,0
29.974,0
31.546,0
32.495,0
33.982,0
36.63,0
30.435,0
27.944,0
25.002,0
36.342,0
30.946,0
34.022,0
36.155,0
35.302,0
25.016,0
32.807,0
30.797,0
33.29,0
28.269,0
29.119,0
36.311,0
30.036,0
34.549,0
31.117,0
32.891,0
31.889,0
34.039,0
36.775,0
34.255,0
35.165,0
33.538,0
36.85,0
35.013,0
34.884,0
32.188,0
29.355,0
33.098,0
30.879,0
34.823,0
33.297,0
31.179,0
24.564,0
36.386,0
32.435,0
29.718,0
33.212,0
36.87,0
23.191,0
33.095,0
31.976,0
35.196,0
36.534,0
32.161,0
29.723,0
28.747,0
32.826,0
32.791,0
33.522,0
35.505,0
25.915,0
31.885,0
34.698,0
36.153,0
29.065,0
33.96,0
26.119,0
27.222,0
29.674,0
35.669,0
33.27,0
36.578,0
22.741,0
35.213,0
32.533,0
24.706,0
23.073,0
36.251,0
34.192,0
29.997,0
33.639,0
36.141,0
34.601,0
33.885,0
32.386,0
35.488,0
34.136,0
35.833,0
35.173,0
28.878,0
32.832,0
34.643,0
27.205,0
28.423,0
36.477,0
35.574,0
36.847,0
33.68,0
34.948,0
23.719,0
32.332,0
36.807,0
29.969,0
33.25,0
33.503,0
23.538,0
31.574,0
32.385,0
33.97,0
29.494,0
33.068,0
33.675,0
26.078,0
30.46,0
27.333,0
31.747,0
30.106,0
31.984,0
31.216,0
34.658,0
36.628,0
35.861,0
21.544,0
36.754,0
34.647,0
34.309,0
29.317,0
34.233,0
28.805,0
27.248,0
36.684,0
29.486,0
35.045,0
25.777,0
31.892,0
35.235,0
27.513,0
23.591,0
31.838,0
24.987,0
35.404,0
26.561,0
33.004,0
31.514,0
36.202,0
34.143,0
36.947,0
32.291,0
32.12,0
35.351,0
25.891,0
36.304,0
21.82,0
26.788,0
36.745,0
23.28,0
36.349,0
33.29,0
34.69,0
35.705,0
28.262,0
32.406,0
32.446,0
35.253,0
36.791,0
26.679,0
36.255,0
29.368,0
36.107,0
36.886,0
33.433,0
33.015,0
32.881,0
36.154,0
29.327,0
23.968,0
31.799,0
36.782,0
33.206,0
23.775,0
32.075,0
32.744,0
36.991,0
19.055,0
26.738,0
36.013,0
35.901,0
30.418,0
31.914,0
36.107,0
26.386,0
33.707,0
33.343,0
31.176,0
34.984,0
31.377,0
36.618,0
25.553,0
30.236,0
34.57,0
31.952,0
31.854,0
36.976,0
27.013,0
35.93,0
35.938,0
33.439,0
33.074,0
35.389,0
34.588,0
35.158,0
32.947,0
31.035,0
33.867,0
28.05,0
35.982,0
36.976,0
21.084,0
24.621,0
31.514,0
34.8,0
29.623,0
28.712,0
36.675,0
30.545,0
32.624,0
30.244,0
23.047,0
29.333,0
32.183,0
28.948,0
36.033,0
36.816,0
25.67,0
30.692,0
32.388,0
35.915,0
35.731,0
30.876,0
27.868,0
35.996,0
30.764,0
31.203,0
26.625,0
35.054,0
31.175,0
25.817,0
27.106,0
36.584,0
32.888,0
34.029,0
29.578,0
28.41,0
34.527,0
29.886,0
36.661,0
25.623,0
28.709,0
30.482,0
30.327,0
36.274,0
34.212,0
36.377,0
33.731,0
35.269,0
35.974,0
35.254,0
33.152,0
29.06,0
35.351,0
34.885,0
20.298,0
36.323,0
28.866,0
21.206,0
33.054,0
36.976,0
33.705,0
36.544,0
32.346,0
35.734,0
34.297,0
36.681,0
33.438,0
33.196,0
19.796,0
32.879,0
30.462,0
32.263,0
35.814,0
33.667,0
34.477,0
26.678,0
29.676,0
20.936,0
30.72,0
34.316,0
34.97,0
35.429,0
34.014,0
33.978,0
26.351,0
31.937,0
34.257,0
34.875,0
35.614,0
36.976,0
35.325,0
31.865,0
23.861,0
28.62,0
31.738,0
34.474,0
30.309,0
33.292,0
30.145,0
36.199,0
33.666,0
33.635,0
36.822,0
21.82,0
32.154,0
33.175,0
32.64,0
33.688,0
29.053,0
24.689,0
32.159,0
27.967,0
36.996,0
31.673,0
34.088,0
29.244,0
27.978,0
35.637,0
36.248,0
21.661,0
26.338,0
33.25,0
25.021,0
36.175,0
29.876,0
33.99,0
32.461,0
33.902,0
29.476,0
24.374,0
31.152,0
36.85,0
36.566,0
29.806,0
17.98,0
30.761,0
28.979,0
27.719,0
34.207,0
33.405,0
36.789,0
26.15,0
36.828,0
24.002,0
29.038,0
36.859,0
35.548,0
35.878,0
34.478,0
34.64,0
22.354,0
35.681,0
22.189,0
36.845,0
36.297,0
29.738,0
20.258,0
31.682,0
27.552,0
29.692,0
25.608,0
34.716,0
32.903,0
34.559,0
35.864,0
36.306,0
36.289,0
34.909,0
36.518,0
36.025,0
33.471,0
30.613,0
27.01,0
33.054,0
35.24,0
35.149,0
35.057,0
31.06,0
35.273,0
32.918,0
29.028,0
34.98,0
29.912,0
22.297,0
32.52,0
33.702,0
28.708,0
34.969,0
33.846,0
26.362,0
30.343,0
36.365,0
25.512,0
28.572,0
33.163,0
33.382,0
32.437,0
33.547,0
35.155,0
31.359,0
35.492,0
32.747,0
31.23,0
26.826,0
29.981,0
36.879,0
13.341,0
34.087,0
29.581,0
31.055,0
30.626,0
28.81,0
35.609,0
36.219,0
32.338,0
29.129,0
28.785,0
36.687,0
35.428,0
35.047,0
30.533,0
15.967,0
30.07,0
31.712,0
33.583,0
26.224,0
29.601,0
33.031,0
32.457,0
30.101,0
32.927,0
35.788,0
24.41,0
36.549,0
35.271,0
30.18,0
27.822,0
24.107,0
29.871,0
35.152,0
36.824,0
32.334,0
26.883,0
32.709,0
25.168,0
36.266,0
20.723,0
27.905,0
24.552,0
33.458,0
30.061,0
32.99,0
36.644,0
35.558,0
35.591,0
32.402,0
33.67,0
35.392,0
30.057,0
23.973,0
36.994,0
28.882,0
32.07,0
32.169,0
34.635,0
23.594,0
32.514,0
36.37,0
30.603,0
30.003,0
34.096,0
26.474,0
34.763,0
33.883,0
36.13,0
34.174,0
30.117,0
36.664,0
34.967,0
30.111,0
30.245,0
36.552,0
18.972,0
34.436,0
25.169,0
30.356,0
29.077,0
34.965,0
36.116,0
36.909,0
27.155,0
35.292,0
27.073,0
24.731,0
27.593,0
27.395,0
32.845,0
35.798,0
36.101,0
35.817,0
25.995,0
31.718,0
36.022,0
27.991,0
34.799,0
36.282,0
31.822,0
33.265,0
32.964,0
32.538,0
36.845,0
36.374,0
30.772,0
34.341,0
29.783,0
22.236,0
30.741,0
30.525,0
30.029,0
33.314,0
29.985,0
26.605,0
24.693,0
27.512,0
32.251,0
32.971,0
36.823,0
34.253,0
21.516,0
32.192,0
32.168,0
32.134,0
36.141,0
27.26,0
20.911,0
28.376,0
27.24,0
30.958,0
19.836,0
32.367,0
35.172,0
32.519,0
33.664,0
21.925,0
34.142,0
28.428,0
36.324,0
34.804,0
33.827,0
26.545,0
29.957,0
20.511,0
36.68,0
32.819,0
35.178,0
25.722,0
31.421,0
27.655,0
33.442,0
33.432,0
30.467,0
14.696,0
36.578,0
34.267,0
36.915,0
27.235,0
36.54,0
31.373,0
31.498,0
31.438,0
25.104,0
35.693,0
29.872,0
34.765,0
35.738,0
20.378,0
36.553,0
35.821,0
36.361,0
31.586,0
21.472,0
26.09,0
23.067,0
36.999,0
29.624,0
32.034,0
36.419,0
18.399,0
36.888,0
36.425,0
34.026,0
25.136,0
33.234,0
35.838,0
34.965,0
23.992,0
22.055,0
32.286,0
29.484,0
35.588,0
31.369,0
29.386,0
36.47,0
29.273,0
33.599,0
31.181,0
18.478,0
34.169,0
29.942,0
35.026,0
34.078,0
35.051,0
23.906,0
36.633,0
31.991,0
34.514,0
29.616,0
25.092,0
35.624,0
36.959,0
32.619,0
31.021,0
28.33,0
21.074,0
32.647,0
30.015,0
34.74,0
33.632,0
27.81,0
17.165,0
33.527,0
34.849,0
14.491,0
24.243,0
36.054,0
27.288,0
33.309,0
24.761,0
35.877,0
36.151,0
29.653,0
25.367,0
34.362,0
35.392,0
34.68,0
35.921,0
31.959,0
32.615,0
31.105,0
32.511,0
33.691,0
36.694,0
18.595,0
35.024,0
35.977,0
31.731,0
33.929,0
20.29,0
23.469,0
25.019,0
34.505,0
31.831,0
29.445,0
35.138,0
34.101,0
25.481,0
31.455,0
33.769,0
20.86,0
34.292,0
31.581,0
25.5,0
24.544,0
32.898,0
27.724,0
35.193,0
34.372,0
29.906,0
35.928,0
34.261,0
31.754,0
26.168,0
33.566,0
32.477,0
26.906,0
35.135,0
29.244,0
32.463,0
36.692,0
30.082,0
29.891,0
24.174,0
32.528,0
31.527,0
20.497,0
25.92,0
29.695,0
25.547,0
20.994,0
32.84,0
32.433,0
32.329,0
32.129,0
34.343,0
34.96,0
35.417,0
33.37,0
34.967,0
32.997,0
35.6,0
35.773,0
36.86,0
27.295,0
25.368,0
35.756,0
32.672,0
24.677,0
34.075,0
34.117,0
36.995,0
36.919,0
35.024,0
19.747,0
27.152,0
30.299,0
33.609,0
27.559,0
19.797,0
29.668,0
36.518,0
25.411,0
32.474,0
35.521,0
34.811,0
30.742,0
34.128,0
36.545,0
34.965,0
25.939,0
35.244,0
31.531,0
34.563,0
30.707,0
36.052,0
31.538,0
36.821,0
36.758,0
32.891,0
20.291,0
33.942,0
16.25,0
34.774,0
34.635,0
32.8,0
27.775,0
35.471,0
35.265,0
28.732,0
27.909,0
36.76,0
36.009,0
32.315,0
26.47,0
36.876,0
31.006,0
28.227,0
30.867,0
27.454,0
36.455,0
32.092,0
28.091,0
27.907,0
21.166,0
34.977,0
27.534,0
36.345,0
25.849,0
30.766,0
27.887,0
26.237,0
33.894,0
29.8,0
36.543,0
26.664,0
36.809,0
12.981,0
33.763,0
34.666,0
33.899,0
30.532,0
22.664,0
31.177,0
32.125,0
33.773,0
32.566,0
33.205,0
35.622,0
31.485,0
30.153,0
31.508,0
29.543,0
36.536,0
34.038,0
36.319,0
34.987,0
35.978,0
31.906,0
32.821,0
27.412,0
36.692,0
36.847,0
34.113,0
36.869,0
31.378,0
33.697,0
36.313,0
34.747,0
36.092,0
32.827,0
32.999,0
31.6,0
36.993,0
22.252,0
35.793,0
30.866,0
34.913,0
32.032,0
35.284,0
28.762,0
29.111,0
30.221,0
35.373,0
24.134,0
35.018,0
36.907,0
29.693,0
35.595,0
36.573,0
35.168,0
34.618,0
31.274,0
25.259,0
24.845,0
25.466,0
23.47,0
30.191,0
36.449,0
36.806,0
27.547,0
36.53,0
33.534,0
36.942,0
29.923,0
36.219,0
28.602,0
30.367,0
35.204,0
33.828,0
33.225,0
30.905,0
32.042,0
35.707,0
35.269,0
19.829,0
36.845,0
36.284,0
28.803,0
35.323,0
36.816,0
36.097,0
25.495,0
34.443,0
29.76,0
35.178,0
30.591,0
27.834,0
26.74,0
33.17,0
29.878,0
28.851,0
29.233,0
35.211,0
36.633,0
32.51,0
30.761,0
31.677,0
25.735,0
36.013,0
28.486,0
31.039,0
27.839,0
34.857,0
36.724,0
36.945,0
35.505,0
31.985,0
34.799,0
34.623,0
34.497,0
32.933,0
35.633,0
35.809,0
26.829,0
29.28,0
30.178,0
25.58,0
36.062,0
33.917,0
35.166,0
30.946,0
35.682,0
35.668,0
26.679,0
28.123,0
33.489,0
34.776,0
36.281,0
32.058,0
35.229,0
36.229,0
36.194,0
20.606,0
30.457,0
32.785,0
30.818,0
32.334,0
31.464,0
33.298,0
26.408,0
35.838,0
32.738,0
33.652,0
31.555,0
25.359,0
33.852,0
29.33,0
36.419,0
27.099,0
35.827,0
30.068,0
26.32,0
34.087,0
30.787,0
24.398,0
32.501,0
33.155,0
25.274,0
34.382,0
34.572,0
34.136,0
34.791,0
36.352,0
36.908,0
28.757,0
30.723,0
34.363,0
35.313,0
35.236,0
36.01,0
29.901,0
27.77,0
30.246,0
30.045,0
34.3,0
35.994,0
32.238,0
28.401,0
27.698,0
33.867,0
33.686,0
35.75,0
34.063,0
32.854,0
31.057,0
30.465,0
36.806,0
30.648,0
24.118,0
35.927,0
26.563,0
36.063,0
34.47,0
19.507,0
25.056,0
28.791,0
36.172,0
34.797,0
30.956,0
28.611,0
30.634,0
35.332,0
34.622,0
30.981,0
34.374,0
23.964,0
32.157,0
30.888,0
32.181,0
29.503,0
30.33,0
35.158,0
31.054,0
36.141,0
34.48,0
30.561,0
24.974,0
25.097,0
28.258,0
32.021,0
25.256,0
31.425,0
30.438,0
33.355,0
35.213,0
36.211,0
31.617,0
27.005,0
27.347,0
35.622,0
29.577,0
34.779,0
29.558,0
32.991,0
31.426,0
27.415,0
28.734,0
32.617,0
34.488,0
36.75,0
20.963,0
31.712,0
35.782,0
27.706,0
21.738,0
34.223,0
32.065,0
24.106,0
35.826,0
29.781,0
35.406,0
35.527,0
31.88,0
29.937,0
32.429,0
26.444,0
35.873,0
23.938,0
36.043,0
25.555,0
33.869,0
23.216,0
36.094,0
33.457,0
35.035,0
32.063,0
34.91,0
34.681,0
36.195,0
33.481,0
36.453,0
36.651,0
36.445,0
24.728,0
35.741,0
24.64,0
24.895,0
34.687,0
32.176,0
34.433,0
29.887,0
26.352,0
31.734,0
35.589,0
34.554,0
33.941,0
32.7,0
36.811,0
29.742,0
36.492,0
33.703,0
21.926,0
36.615,0
34.76,0
36.589,0
34.785,0
34.061,0
36.579,0
34.214,0
34.694,0
36.49,0
27.537,0
29.712,0
34.955,0
31.58,0
24.405,0
34.514,0
26.608,0
34.618,0
25.964,0
31.638,0
20.314,0
29.627,0
31.093,0
33.806,0
26.946,0
36.391,0
24.211,0
35.876,0
28.855,0
36.079,0
33.24,0
36.336,0
36.976,0
33.323,0
36.234,0
31.823,0
20.237,0
26.715,0
30.749,0
26.805,0
33.216,0
24.625,0
36.127,0
30.708,0
31.473,0
31.429,0
36.267,0
32.909,0
35.388,0
32.867,0
34.788,0
29.388,0
36.164,0
33.18,0
30.685,0
36.792,0
34.7,0
36.342,0
29.664,0
36.328,0
36.965,0
36.11,0
29.008,0
26.995,0
32.326,0
28.072,0
32.249,0
32.111,0
24.338,0
36.627,0
32.958,0
32.371,0
36.138,0
36.11,0
35.924,0
35.325,0
32.206,0
30.247,0
35.342,0
29.854,0
29.779,0
28.746,0
31.096,0
32.347,0
33.866,0
31.306,0
31.493,0
30.107,0
35.079,0
35.185,0
35.144,0
34.018,0
34.895,0
31.967,0
35.169,0
34.126,0
28.226,0
35.805,0
34.819,0
22.761,0
35.914,0
36.167,0
25.441,0
31.407,0
29.235,0
36.466,0
30.072,0
29.952,0
29.457,0
33.36,0
25.65,0
36.598,0
32.656,0
35.229,0
34.158,0
36.76,0
30.914,0
32.692,0
35.7,0
31.49,0
34.772,0
28.271,0
32.088,0
29.906,0
23.768,0
24.889,0
35.237,0
36.905,0
35.421,0
29.121,0
36.687,0
35.652,0
36.43,0
33.924,0
30.821,0
15.53,0
28.706,0
32.007,0
27.908,0
30.608,0
35.073,0
29.832,0
26.978,0
21.802,0
34.84,0
31.369,0
35.721,0
36.594,0
36.06,0
22.075,0
25.633,0
34.108,0
32.093,0
30.233,0
35.54,0
23.426,0
32.553,0
29.275,0
30.097,0
36.505,0
26.005,0
32.844,0
34.791,0
35.572,0
34.489,0
35.134,0
33.736,0
36.79,0
31.376,0
26.534,0
36.157,0
32.737,0
36.69,0
30.684,0
35.364,0
36.017,0
27.909,0
36.791,0
35.433,0
26.914,0
31.617,0
28.927,0
34.002,0
30.852,0
35.411,0
28.781,0
35.375,0
22.678,0
29.675,0
30.784,0
24.904,0
33.219,0
35.587,0
32.669,0
36.358,0
35.597,0
33.896,0
26.756,0
31.924,0
33.212,0
35.046,0
35.495,0
29.489,0
28.748,0
31.503,0
23.096,0
31.572,0
26.397,0
35.801,0
32.602,0
36.279,0
36.022,0
33.047,0
33.386,0
28.865,0
32.698,0
36.824,0
28.197,0
30.399,0
28.53,0
31.353,0
25.35,0
35.602,0
21.844,0
